review_date,hotel_name,review
4/11/2017,Park Plaza County Hall London, Impossible not to like this hotel Great staff super breakfast which is free for kids and even cheaper if you pre book at check in We also used room service who provided a delicious supper at sensible prices The staff even prepared a lovely little chocolate cake for our daughter s birthday with a signed card a great little detail We were initially booked into room 1024 which faces onto the Westminster Plaza dark and dank plus the windows were so dirty you couldn t see out of them To be fair the staff were very flexible and offered us a tour of alternative rooms We decided on a junior suite room 1027 which looked out on Big Ben County Hall and the Eye It did cost 20 more but if you re doing this trip just once go for it Worth noting that the traffic here isn t too busy at night and a taxi back is not too expensive 
4/10/2017,Park Plaza County Hall London, We were able to hear our neighbours which was a bit offputting Also we could hear the restaurant noise as it was directly below us We didn t take advantage of the breakfast which we were glad of as the queue for breakfast was very long at 8 30 am 
4/10/2017,Park Plaza County Hall London, The hotel was in an excellent location 5 mins walk to London Eye and Westminster Bridge The staff were very helpful we even received an upgraded room as our allotted room was not ready Everything was just as I expected from a large chain hotel The room was clean and well stocked and the shower in the bathroom was amazing 
4/9/2017,Park Plaza County Hall London, Wardrobe inside light was not going off when closing the doors so was lit all night Poor views from our room though just used it for overnight mostly WIFI poor speed 
4/9/2017,Park Plaza County Hall London, Housekeeping excellent Two TVs good thinking 
4/9/2017,Park Plaza County Hall London, Rooms were sometimes not made during the day Restaurant was not big enough to cope with breakfast
4/9/2017,Park Plaza County Hall London, Location makes this a clear choice Was easy to get to and close to the attractions and inner city
4/8/2017,Park Plaza County Hall London, This room was not worth 200 night I believe that the Premier Inn adjacent to this hotel would have offered a more comfortable room with better bathroom facilities The amount of space around the bed offered little chance of decent movement around the room The wardrobe was inadequate in size to offer enough clothing storage space for 2 room guests The bathroom sliding glass door could only be fully closed using great force is liable to break should a strong young man use such force In this case it could result in that person sustaining injury I would suggest that you use this tiny room as a storeroom 
4/8/2017,Park Plaza County Hall London, Room cleaning was great when they did it But there were a couple days we came back from being gone all day and they hadn t gotten to our room yet Not a big deal but worth mentioning
4/8/2017,Park Plaza County Hall London, Breakfast was definitely one of the best parts of this hotel To be able to get up in the morning with two kids and have a full breakfast made was invaluable My kids could not get enough of Agatha one of the breakfast hosts she was fantastic Which made the mornings a breeze 
4/7/2017,Park Plaza County Hall London, location is the best of all 3min walk to westminster bridge Super helpful staff proper modern star hotel better value than the Park Plaza Hotel opposite to it 
4/7/2017,Park Plaza County Hall London, Breakfast could have been better coffee was very poor on the 3 mornings 
4/7/2017,Park Plaza County Hall London, Location room was lovely and staff were very nice Hotel was clean and restaurant had reasonably priced menu Security was good too as they asked for room card at night Overall it is s lovely hotel and would recommend to friends and family visiting London 
4/6/2017,Park Plaza County Hall London, Some of the bathroom towels were frayed and worn looking 
4/6/2017,Park Plaza County Hall London, We had a complimentary upgrade to a penthouse room which was lovely Having said that I always find the rooms very clean and quiet 
